term,estimate,std.error,statistic,p.value,data,time_secs,estimator,n,n_clus,seed
x,0.3693720162810295,0.1100786610512517,3.355527881185373,7.921367127426173e-4,aggregated data,NA,GLM,2500,250,12
(Intercept),-1.1624697070034868,0.07997843318944298,211.26011164482802,0,raw data,0.19762611389160156,GEE,2500,250,13
x,0.20258031462488094,0.08736765721479334,5.376418939110761,0.020410732306151202,raw data,0.19762611389160156,GEE,2500,250,13
(Intercept),-1.1710612350966276,0.0845549744270742,191.81425749959084,0,aggregated data,0.0782020092010498,GEE,2500,250,13
x,0.18644659235407543,0.09041065748490376,4.2527479651683935,0.03918687302598578,aggregated data,0.0782020092010498,GEE,2500,250,13
x,0.29591807545428334,0.11225056595758826,2.6362279150208505,0.008383340203997239,raw data,NA,GLM,2500,250,13
x,0.2959180754542828,0.11225056717622003,2.636227886401025,0.008383340911127456,aggregated data,NA,GLM,2500,250,13
(Intercept),-1.1141228532180298,0.08010086688216017,193.46024479673,0,raw data,0.13622498512268066,GEE,2500,250,14
x,0.19624769469335954,0.09119723686982682,4.630690630983401,0.03140491971105641,raw data,0.13622498512268066,GEE,2500,250,14
(Intercept),-1.113020934715003,0.0808095584070826,189.706057691232,0,aggregated data,0.11345887184143066,GEE,2500,250,14
x,0.1630826868114373,0.09171032324209545,3.162126701762923,0.075364944309816,aggregated data,0.11345887184143066,GEE,2500,250,14
x,0.30672962479372246,0.11007034568812044,2.7866690422034974,0.005325283533920903,raw data,NA,GLM,2500,250,14
x,0.30672962479372434,0.11007034674088055,2.786669015550614,0.0053252839718684435,aggregated data,NA,GLM,2500,250,14
(Intercept),-1.1834240589235936,0.0848832442247903,194.37340769556405,0,raw data,0.12865400314331055,GEE,2500,250,15
x,0.32094998942492375,0.09062311659439481,12.542864880884476,3.9772205420385287e-4,raw data,0.12865400314331055,GEE,2500,250,15
(Intercept),-1.1621430784602136,0.08551273090873043,184.69606706173596,0,aggregated data,0.06999087333679199,GEE,2500,250,15
x,0.3145365421128031,0.09162775222216904,11.783875639325377,5.974596706666002e-4,aggregated data,0.06999087333679199,GEE,2500,250,15
x,0.4281154186753106,0.11157359110147361,3.837067664927532,1.2451217305438678e-4,raw data,NA,GLM,2500,250,15
x,0.42811541867531117,0.11157359249456375,3.83706761701852,1.2451219733609965e-4,aggregated data,NA,GLM,2500,250,15
(Intercept),-1.0811957732616253,0.08375557613912943,166.64075233491243,0,raw data,0.13915514945983887,GEE,2500,250,16
x,0.1727140041363102,0.08851241625490835,3.807559622222343,0.05102173670985566,raw data,0.13915514945983887,GEE,2500,250,16
(Intercept),-1.0833489848654203,0.08569250982398725,159.82732673724564,0,aggregated data,0.06111598014831543,GEE,2500,250,16
x,0.16289510481800934,0.09063393932442523,3.2302367494635904,0.07229023716850513,aggregated data,0.06111598014831543,GEE,2500,250,16
x,0.2414442850733204,0.11003408618136289,2.194268098663187,0.028216141438432176,raw data,NA,GLM,2500,250,16
x,0.24144428507331983,0.11003408739572976,2.194268074446627,0.02821614317835215,aggregated data,NA,GLM,2500,250,16
(Intercept),-1.2153481348662412,0.08706135787604997,194.8724856536319,0,raw data,0.1418318748474121,GEE,2500,250,17
x,0.2859673318972538,0.08572845625413598,11.127121754772636,8.5074502726179e-4,raw data,0.1418318748474121,GEE,2500,250,17
(Intercept),-1.2199639202039096,0.08794440350610107,192.43211735280417,0,aggregated data,0.03652501106262207,GEE,2500,250,17
x,0.30450078997845104,0.08626349981978114,12.460133609297804,4.157302066333246e-4,aggregated data,0.03652501106262207,GEE,2500,250,17
x,0.36205584809360447,0.11556487971362524,3.132922813494848,0.0017307494979537348,raw data,NA,GLM,2500,250,17
x,0.36205584809360747,0.11556488124868772,3.1329227718798762,0.0017307497433369956,aggregated data,NA,GLM,2500,250,17
(Intercept),-1.1934398901172194,0.08241731563388031,209.68345748405952,0,raw data,0.1445939540863037,GEE,2500,250,18
x,0.1140768920822191,0.08835344201774845,1.6670491912193697,0.19665423755373268,raw data,0.1445939540863037,GEE,2500,250,18
(Intercept),-1.1740231356750834,0.08384219674715766,196.07761387879094,0,aggregated data,0.08170509338378906,GEE,2500,250,18
x,0.09483787788603498,0.08994116907115074,1.1118510191109263,0.29167993176412454,aggregated data,0.08170509338378906,GEE,2500,250,18
x,0.18080874288063464,0.1117926086269922,1.6173586527882362,0.10580088538737034,raw data,NA,GLM,2500,250,18
x,0.18080874288063395,0.11179261001733098,1.6173586326735152,0.10580088972677035,aggregated data,NA,GLM,2500,250,18
(Intercept),-1.0774338467344688,0.07986977830491743,181.9769035494555,0,raw data,0.16506600379943848,GEE,2500,250,19
x,0.11659258508525627,0.07886472035848544,2.185628412278702,0.13930419670444893,raw data,0.16506600379943848,GEE,2500,250,19
(Intercept),-1.0557205562585648,0.0815874970573487,167.43673077561795,0,aggregated data,0.12459993362426758,GEE,2500,250,19
x,0.09272697515377536,0.07918505445371118,1.3712787510934852,0.24159229805557714,aggregated data,0.12459993362426758,GEE,2500,250,19
x,0.19835272599644133,0.11187502505851324,1.772984863178339,0.07623121512752061,raw data,NA,GLM,2500,250,19
x,0.19835272599644074,0.1118750265100339,1.772984840174771,0.07623121893939235,aggregated data,NA,GLM,2500,250,19
(Intercept),-1.1281902249749534,0.086756919450348,169.10498862080922,0,raw data,0.1695411205291748,GEE,2500,250,20
x,0.24541839013531666,0.08878073950842831,7.641466077286111,0.005704153672276835,raw data,0.1695411205291748,GEE,2500,250,20
(Intercept),-1.0999381779916861,0.08729426002180851,158.76880532034232,0,aggregated data,0.06267309188842773,GEE,2500,250,20
x,0.2158765179352098,0.08901956131185369,5.880847385884567,0.015306453381092489,aggregated data,0.06267309188842773,GEE,2500,250,20
x,0.3690185207745131,0.11125636724614026,3.316830577059087,9.104480826116691e-4,raw data,NA,GLM,2500,250,20
x,0.3690185207745109,0.1112563686152938,3.3168305362411763,9.104482156187586e-4,aggregated data,NA,GLM,2500,250,20
(Intercept),-1.087881795306322,0.06925196101439497,246.77392395372576,0,raw data,0.4094431400299072,GEE,5000,250,1
x,0.16685976025161056,0.06404327817215627,6.7882233383551025,0.00917611875932034,raw data,0.4094431400299072,GEE,5000,250,1
(Intercept),-1.0946588987998502,0.07004747007427042,244.21521355095192,0,aggregated data,0.05046892166137695,GEE,5000,250,1
x,0.15872199306681525,0.06530929898375813,5.906417908442661,0.01508581742622328,aggregated data,0.05046892166137695,GEE,5000,250,1
x,0.2085689513275238,0.07245753393649239,2.8784991704289906,0.003995723317416031,raw data,NA,GLM,5000,250,1
x,0.20856895132752196,0.072457535593154307,2.8784991046152455,0.0039957241511496865,aggregated data,NA,GLM,5000,250,1
(Intercept),-1.0498718682037165,0.06746712213596341,242.15209278990324,0,raw data,0.33873605728149414,GEE,5000,250,2
x,0.26380221749081484,0.062275070665021075,17.944378684142823,2.2745517941236137e-5,raw data,0.33873605728149414,GEE,5000,250,2
(Intercept),-1.066473187654079,0.06919073805790608,237.5767604240577,0,aggregated data,0.11457395553588867,GEE,5000,250,2
x,0.2654424349458381,0.06383779395871572,17.28960071060637,3.2093846577430085e-5,aggregated data,0.11457395553588867,GEE,5000,250,2
x,0.32743708087647583,0.07223888918884658,4.532698170655577,5.823499873934842e-6,raw data,NA,GLM,5000,250,2
x,0.3274370808764775,0.07223889068005826,4.532698077088099,5.8235024544024965e-6,aggregated data,NA,GLM,5000,250,2
(Intercept),-1.1380155050853327,0.07081904347599748,258.2237865108839,0,raw data,0.34712886810302734,GEE,5000,250,3
x,0.2160699198461677,0.0654038501509523,10.913950807943955,9.544275613264652e-4,raw data,0.34712886810302734,GEE,5000,250,3
(Intercept),-1.1471535980472105,0.07153429102160089,257.1666152408534,0,aggregated data,0.0810539722442627,GEE,5000,250,3
x,0.2499170359805183,0.06634789510790454,14.188530699238834,1.6537546580530638e-4,aggregated data,0.0810539722442627,GEE,5000,250,3
x,0.2433740108337401,0.07389859070515017,3.2933511791149592,9.900073585495336e-4,raw data,NA,GLM,5000,250,3
x,0.24337401083374027,0.07389859192379435,3.2933511248050875,9.90007549800979e-4,aggregated data,NA,GLM,5000,250,3
(Intercept),-1.2031655456788377,0.06870473465517449,306.67434069001257,0,raw data,0.2980458736419678,GEE,5000,250,4
x,0.2759746282948107,0.05997470633775999,21.17395831944759,4.194250008304756e-6,raw data,0.2980458736419678,GEE,5000,250,4
(Intercept),-1.205110833489717,0.07079054343839027,289.80340819967586,0,aggregated data,0.05501699447631836,GEE,5000,250,4
x,0.28513721566619304,0.0620988020726366,21.08343474251936,4.397129473532324e-6,aggregated data,0.05501699447631836,GEE,5000,250,4
x,0.32602921811187774,0.07385362058141089,4.414532632865124,1.0122844604238405e-5,raw data,NA,GLM,5000,250,4
x,0.3260292181118775,0.0738536214230444,4.414532582557248,1.0122846958145406e-5,aggregated data,NA,GLM,5000,250,4
(Intercept),-1.150893668746652,0.0714891982812223,259.1728762898104,0,raw data,0.3605000972747803,GEE,5000,250,5
x,0.3022521727472729,0.05984274466831288,25.510316967347368,4.400236683910208e-7,raw data,0.3605000972747803,GEE,5000,250,5
(Intercept),-1.1600101490728958,0.07007282985410705,274.0465030614151,0,aggregated data,0.09513401985168457,GEE,5000,250,5
x,0.29239611080604927,0.06006374577494978,23.69836356931843,1.1267830632988307e-6,aggregated data,0.09513401985168457,GEE,5000,250,5
x,0.37931606151586233,0.07339152121677746,5.16839077903116,2.361182091655134e-7,raw data,NA,GLM,5000,250,5
x,0.37931606151586295,0.07339152207076238,5.168390718891691,2.3611828512909944e-7,aggregated data,NA,GLM,5000,250,5
(Intercept),-1.2610793096680797,0.07205953230821308,306.2682115962927,0,raw data,0.5823071002960205,GEE,5000,250,6
x,0.24861170202631167,0.06456666579830381,14.826082529531197,1.1789366438530458e-4,raw data,0.5823071002960205,GEE,5000,250,6
(Intercept),-1.2431337854859836,0.07304885617865112,289.6068963691789,0,aggregated data,0.07283306121826172,GEE,5000,250,6
x,0.24601974212324632,0.06629872539301543,13.769861108491652,2.066245961548363e-4,aggregated data,0.07283306121826172,GEE,5000,250,6
x,0.30696446911624603,0.0761196904885745,4.0326552452590585,5.515015817378617e-5,raw data,NA,GLM,5000,250,6
x,0.3069644691162469,0.0761196918215415,4.032655174641386,5.515017475201532e-5,aggregated data,NA,GLM,5000,250,6
(Intercept),-1.0877406288825964,0.06944357943334026,245.3502497635122,0,raw data,0.3503570556640625,GEE,5000,250,7
x,0.29636206673710236,0.06249137066984193,22.490811649486492,2.1115119015480133e-6,raw data,0.3503570556640625,GEE,5000,250,7
(Intercept),-1.1104025669954722,0.07109161398477,243.96311281607507,0,aggregated data,0.0432741641998291,GEE,5000,250,7
x,0.30473368044977306,0.06309856756296883,23.323939889667283,1.3688559160618397e-6,aggregated data,0.0432741641998291,GEE,5000,250,7
x,0.3593903307426603,0.07248845569847727,4.957897464909158,7.126015238618452e-7,raw data,NA,GLM,5000,250,7
x,0.3593903307426598,0.07248845701927134,4.95789737457254,7.126018551169172e-7,aggregated data,NA,GLM,5000,250,7
(Intercept),-1.1648813866699599,0.07229272261548529,259.6415838116448,0,raw data,0.4050149917602539,GEE,5000,250,8
x,0.26713390857920116,0.05763679804391573,21.481190431595127,3.5731639402847293e-6,raw data,0.4050149917602539,GEE,5000,250,8
(Intercept),-1.1903425134520316,0.07234177742157095,270.7481760041275,0,aggregated data,0.05964016914367676,GEE,5000,250,8
x,0.27887543708877227,0.057871546057014014,23.221504736340695,1.4437383348830934e-6,aggregated data,0.05964016914367676,GEE,5000,250,8
x,0.32771578642729143,0.07427526634176883,4.412179216151795,1.0233534925538001e-5,raw data,NA,GLM,5000,250,8
x,0.32771578642729154,0.07427526725378263,4.412179161975374,1.0233537486920406e-5,aggregated data,NA,GLM,5000,250,8
(Intercept),-1.2543204782698993,0.06856582807367329,334.65828000698957,0,raw data,0.42214512825012207,GEE,5000,250,9
x,0.27542411224999686,0.06224092183168508,19.5817672447821,9.638464016581416e-6,raw data,0.42214512825012207,GEE,5000,250,9
(Intercept),-1.2823365738237458,0.06866828777498013,348.7318559326291,0,aggregated data,0.04660797119140625,GEE,5000,250,9
x,0.2812599661659394,0.06230558196077006,20.378017301153797,6.355569808436101e-6,aggregated data,0.04660797119140625,GEE,5000,250,9
x,0.33591252268036115,0.07520284261507126,4.466752997619289,7.941573194780242e-6,raw data,NA,GLM,5000,250,9
x,0.33591252268036187,0.07520284385014163,4.4667529242609785,7.941575916812398e-6,aggregated data,NA,GLM,5000,250,9
(Intercept),-1.2618242581088703,0.06893952082577154,335.0126634912066,0,raw data,0.3161189556121826,GEE,5000,250,10
x,0.21907723619798258,0.06558383078379991,11.158374826234015,8.365317286144203e-4,raw data,0.3161189556121826,GEE,5000,250,10
(Intercept),-1.2567552120485077,0.07022648316208693,320.2576774506785,0,aggregated data,0.04708290100097656,GEE,5000,250,10
x,0.2275186940311261,0.06722125748583495,11.455680893671719,7.127576809197178e-4,aggregated data,0.04708290100097656,GEE,5000,250,10
x,0.2508720543371279,0.07470914959829048,3.357983000556982,7.851344150000729e-4,raw data,NA,GLM,5000,250,10
x,0.25087205433713194,0.07470915092676852,3.357982940845386,7.851345846039108e-4,aggregated data,NA,GLM,5000,250,10
(Intercept),-1.1959854282730258,0.07376368473970743,262.8854625845668,0,raw data,0.2745020389556885,GEE,5000,250,11
x,0.19681483109915393,0.06390884069161958,9.484048466360413,0.0020726608438115246,raw data,0.2745020389556885,GEE,5000,250,11
(Intercept),-1.2034931911115425,0.07431240122188824,262.27970452228357,0,aggregated data,0.045126914978027344,GEE,5000,250,11
x,0.19883733347578222,0.06429213044724898,9.56489542839991,0.0019833349710175474,aggregated data,0.045126914978027344,GEE,5000,250,11
x,0.24329556351406656,0.07478514377245626,3.25326062425347,0.001140888043985589,raw data,NA,GLM,5000,250,11
x,0.24329556351406656,0.07478514468011133,3.253260584769178,0.0011408882025267999,aggregated data,NA,GLM,5000,250,11
(Intercept),-1.2557782449624288,0.06856768469302699,335.4184441918071,0,raw data,0.2801511287689209,GEE,5000,250,12
x,0.3124856812351661,0.059193860632820686,27.868071259112682,1.2987534814268287e-7,raw data,0.2801511287689209,GEE,5000,250,12
(Intercept),-1.275692771508766,0.06823111412953957,349.5644535158363,0,aggregated data,0.050466060638427734,GEE,5000,250,12
x,0.3441656159125184,0.05951632338214259,33.439730577139855,7.350688502327785e-9,aggregated data,0.050466060638427734,GEE,5000,250,12
x,0.34816825154418485,0.07421326241552295,4.691455950215168,2.7126768110607057e-6,raw data,NA,GLM,5000,250,12
x,0.34816825154418113,0.07421326335044301,4.691455891113334,2.712677594819916e-6,aggregated data,NA,GLM,5000,250,12
(Intercept),-1.2394811618097341,0.07502071006400707,272.9716345596897,0,raw data,0.4166219234466553,GEE,5000,250,13
x,0.27786303436523124,0.06070229005873275,20.953250104659958,4.706287119127239e-6,raw data,0.4166219234466553,GEE,5000,250,13
(Intercept),-1.2211921849262424,0.07753348544407516,248.07866565599954,0,aggregated data,0.05549192428588867,GEE,5000,250,13
x,0.2638190065769455,0.06248988084910706,17.82349087497496,2.4237240516145064e-5,aggregated data,0.05549192428588867,GEE,5000,250,13
x,0.3531354322395027,0.07515713283819797,4.698628312494974,2.6191461722675737e-6,raw data,NA,GLM,5000,250,13
x,0.35313543223949706,0.07515713379934479,4.698628252406502,2.619146942724189e-6,aggregated data,NA,GLM,5000,250,13
(Intercept),-1.2037494679280223,0.07358217714999257,267.6251656725868,0,raw data,0.5524740219116211,GEE,5000,250,14
x,0.26113849821843427,0.06530772577168006,15.988682683518098,6.372227400430752e-5,raw data,0.5524740219116211,GEE,5000,250,14
(Intercept),-1.2028133100092633,0.07723815986680786,242.5116538698462,0,aggregated data,0.05193519592285156,GEE,5000,250,14
x,0.26962081260960513,0.0676394684947738,15.889361798761769,6.71551321381747e-5,aggregated data,0.05193519592285156,GEE,5000,250,14
x,0.3119890710822318,0.07463744656357675,4.180060886950052,2.9143105432529276e-5,raw data,NA,GLM,5000,250,14
x,0.3119890710822354,0.07463744758551005,4.1800608297168544,2.9143112767428305e-5,aggregated data,NA,GLM,5000,250,14
(Intercept),-1.1831369699588543,0.0693487312389651,291.0670273535789,0,raw data,0.4059140682220459,GEE,5000,250,15
x,0.2894284201506854,0.06003766418672768,23.23992774044881,1.4299740087597712e-6,raw data,0.4059140682220459,GEE,5000,250,15
(Intercept),-1.187506035591529,0.07203021465840807,271.79548197076355,0,aggregated data,0.05718398094177246,GEE,5000,250,15
x,0.2898064753245319,0.062376031097686135,21.58642356426401,3.382376204785764e-6,aggregated data,0.05718398094177246,GEE,5000,250,15
x,0.3545355776526585,0.0739204063287044,4.79618004365578,1.6171993691077831e-6,raw data,NA,GLM,5000,250,15
x,0.35453557765265986,0.07392040709184293,4.796179994141058,1.6171997686493712e-6,aggregated data,NA,GLM,5000,250,15
(Intercept),-1.130451207717256,0.07035780355198715,258.15414236516006,0,raw data,0.530019998550415,GEE,5000,250,16
x,0.21387797373053954,0.06043041917012842,12.526245194234674,4.0127538685119646e-4,raw data,0.530019998550415,GEE,5000,250,16
(Intercept),-1.1347352720252197,0.07067224012969453,257.8050345212449,0,aggregated data,0.08764004707336426,GEE,5000,250,16
x,0.20876002730246856,0.061238138186528145,11.621193515194072,6.520454658425212e-4,aggregated data,0.08764004707336426,GEE,5000,250,16
